12_0.jpg,191.73181056976318,235.77448189258573,238.8612508773804,293.94361019134516,None,
12_0.jpg,542.7902698516847,344.60915327072144,591.65940284729,380.43407022953033,None,
12_0.jpg,564.9816989898683,295.96183896064764,610.0661754608153,328.92908513545984,None,
12_0.jpg,488.76075744628906,302.19477534294134,536.1101150512695,332.1798640489578,None,
12_0.jpg,692.8623199462891,266.94346487522125,737.111759185791,299.44824814796453,None,
12_0.jpg,737.2727870941162,304.12676274776464,786.1361980438232,340.6013858318329,None,
12_0.jpg,88.11178207397461,338.44102621078486,138.39559555053708,372.9448544979096,None,
12_0.jpg,413.2214546203613,297.64715015888214,458.0437660217285,330.29880523681635,None,
12_0.jpg,385.9391689300537,332.0523959398269,437.9164218902588,367.8643119335175,None,
12_0.jpg,278.0,204.0,308.0,223.0,None,
12_0.jpg,506.0,237.0,542.0,263.0,None,
12_0.jpg,78.0,243.0,117.0,269.0,None,
12_17830.jpg,385.5539083480835,329.278547167778,439.68114852905273,367.94571459293365,None,
12_17830.jpg,376.79686546325684,187.6860624551773,425.7134914398194,239.02496755123138,None,
12_17830.jpg,412.4967575073242,379.1426247358322,473.3247756958008,410.0,None,
12_17830.jpg,539.3475532531738,247.4670171737671,579.5411109924316,281.5274930000305,None,
12_17830.jpg,709.2845439910889,293.6953455209732,751.8396854400635,326.09956681728363,None,
12_17830.jpg,610.0,240.0,645.0,264.0,None,
12_17830.jpg,677.0,230.0,702.0,251.0,None,
12_17830.jpg,210.0,224.0,263.0,289.0,None,
12_17830.jpg,117.0,234.0,163.0,263.0,None,
12_17830.jpg,685.0,182.0,703.0,195.0,None,
12_17830.jpg,664.0,204.0,690.0,227.0,None,
12_17830.jpg,584.0,184.0,605.0,201.0,None,
12_17830.jpg,267.0,260.0,309.0,291.0,None,
12_17830.jpg,195.0,297.0,229.0,324.0,None,
12_17830.jpg,687.0,152.0,709.0,168.0,None,
14_26559.jpg,64.0,170.0,90.0,197.0,None,
14_26559.jpg,113.0,162.0,141.0,189.0,None,
14_26559.jpg,140.0,153.0,170.0,178.0,None,
14_26559.jpg,430.0,329.0,499.0,386.0,None,
14_26559.jpg,416.0,298.0,477.0,351.0,None,
14_26559.jpg,389.0,258.0,435.0,299.0,None,
14_26559.jpg,571.0,335.0,633.0,383.0,None,
14_26559.jpg,534.0,308.0,594.0,370.0,None,
14_26559.jpg,514.0,294.0,571.0,352.0,None,
14_26559.jpg,492.0,284.0,541.0,329.0,None,
14_26559.jpg,611.0,291.0,675.0,351.0,None,
14_26559.jpg,755.0,210.0,797.0,247.0,None,
14_26559.jpg,662.0,193.0,694.0,216.0,None,
14_26559.jpg,652.0,178.0,680.0,203.0,None,
14_26559.jpg,702.0,164.0,733.0,192.0,None,
14_26559.jpg,616.0,168.0,652.0,199.0,None,
14_26559.jpg,541.0,156.0,589.0,200.0,None,
14_26559.jpg,492.0,159.0,518.0,181.0,None,
14_26559.jpg,490.0,128.0,507.0,143.0,None,
14_26559.jpg,683.0,325.0,745.0,391.0,None,
14_26559.jpg,711.0,351.0,778.0,406.0,None,
14_26559.jpg,610.0,378.0,668.0,407.0,None,
14_26559.jpg,471.0,380.0,525.0,406.0,None,
14_26559.jpg,566.0,260.0,611.0,303.0,None,
14_26559.jpg,540.0,245.0,583.0,285.0,None,
14_26559.jpg,602.0,276.0,656.0,320.0,None,
14_8853.jpg,472.0967292785645,318.7581759691238,519.1412925720215,362.1037358045578,None,
14_8853.jpg,249.1589069366455,364.33193504810333,296.74601554870605,397.2985702753067,None,
14_8853.jpg,454.5918464660645,269.9505490064621,491.53003692626953,298.3541142940521,None,
14_8853.jpg,151.6671419143677,288.89637649059296,191.45071506500244,315.7252854108811,None,
14_8853.jpg,144.83935832977298,255.6275177001953,178.50697040557858,277.28837192058563,None,
14_8853.jpg,98.1987476348877,225.11307954788208,131.7974328994751,245.98094820976257,None,
14_8853.jpg,668.1110382080077,262.0998966693878,702.9604911804199,285.0487750768661,None,
14_8853.jpg,636.0,241.0,660.0,260.0,None,
14_8853.jpg,602.0,196.0,623.0,211.0,None,
14_8853.jpg,273.0,244.0,300.0,267.0,None,
14_8853.jpg,273.0,201.0,296.0,217.0,None,
14_8853.jpg,288.0,231.0,315.0,252.0,None,
14_8853.jpg,355.0,172.0,377.0,190.0,None,
14_8853.jpg,407.0,159.0,429.0,173.0,None,
14_8853.jpg,718.0,269.0,759.0,306.0,None,
14_8853.jpg,492.0,246.0,515.0,263.0,None,
14_8853.jpg,501.0,235.0,523.0,253.0,None,
14_8853.jpg,360.0,147.0,382.0,164.0,None,
14_8853.jpg,342.0,145.0,363.0,158.0,None,
14_8853.jpg,323.0,156.0,341.0,170.0,None,
14_8853.jpg,294.0,162.0,314.0,182.0,None,
14_8853.jpg,266.0,171.0,291.0,189.0,None,
14_8853.jpg,305.0,183.0,330.0,201.0,None,
14_8853.jpg,189.0,272.0,226.0,300.0,None,
14_8853.jpg,188.0,242.0,233.0,279.0,None,
14_8853.jpg,383.0,285.0,412.0,308.0,None,
14_8853.jpg,447.0,353.0,481.0,395.0,None,
14_8853.jpg,423.0,257.0,453.0,279.0,None,
19_17820.jpg,369.2659139633178,325.36105334758764,394.7152853012085,345.1197099685669,None,
19_17820.jpg,502.52208709716797,332.92837262153625,523.9749908447267,349.8822176456452,None,
19_17820.jpg,337.8162384033203,330.56114614009863,363.7202262878418,348.78224313259125,None,
